source,#,bodyAR,bodyDV,takhrij
صحيح البخاري,1,حَدَّثَنَا الْحُمَيْدِيُّ عَبْدُ اللهِ بْنُ الزُّبَيْرِ، قَالَ: حَدَّثَنَا سُفْيَانُ، قَالَ: حَدَّثَنَا يَحْيَى بْنُ سَعِيدٍ الْأَنْصَارِيُّ، قَالَ: أَخْبَرَنِي مُحَمَّدُ بْنُ إِبْرَاهِيمَ التَّيْمِيُّ: أَنَّهُ سَمِعَ عَلْقَمَةَ بْنَ وَقَّاصٍ اللَّيْثِيَّ، يَقُولُ: سَمِعْتُ عُمَرَ بْنَ الْخَطَّابِ رَضِيَ اللهُ عَنْهُ عَلَى الْمِنْبَرِ، قَالَ: سَمِعْتُ رَسُولَ اللهِ ﷺ، يَقُولُ: إِنَّمَا الْأَعْمَالُ بِالنِّيَّاتِ، وَإِنَّمَا لِكُلِّ امْرِئٍ مَا نَوَى، فَمَنْ كَانَتْ هِجْرَتُهُ إِلَى دُنْيَا يُصِيبُهَا، أَوْ إِلَى امْرَأَةٍ يَنْكِحُهَا، فَهِجْرَتُهُ إِلَى مَا هَاجَرَ إِلَيْهِ.,މިންބަރު މަތީގައި ހުންނަވައިގެން ޢުމަރު ބިން އަލްޚައްޠާބު رَضِيَ اللَّهُ عَنْهُ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑު އެހީމެވެ: ”ނިޔަތްތަކުގެ މައްޗަށް މެނުވީ އަމަލުތައް ބިނާ ވެގެނެއް ނުވެއެވެ. އަދި ކޮންމެ މީހަކަށް ވެސް ވަނީ، ހަމައެކަނި އެ މީހަކު ނިޔަތް ގަތް ކަމެކެވެ. ވީމާ، މީހަކު ހިޖުރަ ކުރީ ދުނިޔެ ހޯދުމަށް ނުވަތަ އަންހެނަކާ އިނުމަށް ކަމުގައި ވަނީ ނަމަ، ފަހެ އެ މީހެއްގެ ހިޖުރަ ވަނީ، އޭނާ އެ ހިޖުރަ ކުރި ކަމަކަށެވެ.“,b1
صحيح البخاري,2,حَدَّثَنَا عَبْدُ اللهِ بْنُ يُوسُفَ، قَالَ: أَخْبَرَنَا مَالِكٌ، عَنْ هِشَامِ بْنِ عُرْوَةَ، عَنْ أَبِيهِ، عَنْ عَائِشَةَ أُمِّ الْمُؤْمِنِينَ رَضِيَ اللهُ عَنْهَا: أَنَّ الْحَارِثَ بْنَ هِشَامٍ رَضِيَ اللهُ عَنْهُ سَأَلَ رَسُولَ اللهِ ﷺ فَقَالَ: يَا رَسُولَ اللهِ، كَيْفَ يَأْتِيكَ الْوَحْيُ؟ فَقَالَ رَسُولُ اللهِ ﷺ: أَحْيَانًا يَأْتِينِي مِثْلَ صَلْصَلَةِ الْجَرَسِ، وَهُوَ أَشَدُّهُ عَلَيَّ، فَيَفْصِمُ عَنِّي وَقَدْ وَعَيْتُ عَنْهُ مَا قَالَ، وَأَحْيَانًا يَتَمَثَّلُ لِيَ الْمَلَكُ رَجُلًا، فَيُكَلِّمُنِي فَأَعِي مَا يَقُولُ. قَالَتْ عَائِشَةُ رَضِيَ اللهُ عَنْهَا: وَلَقَدْ رَأَيْتُهُ يَنْزِلُ عَلَيْهِ الْوَحْيُ فِي الْيَوْمِ الشَّدِيدِ الْبَرْدِ، فَيَفْصِمُ عَنْهُ وَإِنَّ جَبِينَهُ لَيَتَفَصَّدُ عَرَقًا.,އުއްމުލް މުއުމިނީން ޢާއިޝާ رَضِيَ اللَّهُ عَنْهَا ރިވާ ކުރެއްވިއެވެ: އަލްޙާރިޘް ބިން ހިޝާމް رَضِيَ اللَّهُ عَنْهُ، ރަސޫލު ﷲ ﷺ އަރިހު ސުވާލު ކުރެއްވިއެވެ: އޭ ﷲގެ ރަސޫލާއެވެ. އިބަ ނަބިއްޔާއަށް ވަހީ ބާވައިލެވެނީ ކިހިނަކުންތޯއެވެ؟ ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ބައެއް ފަހަރު ވަހީ ބާވައިލެވެނީ ރަނގަބީލެއްގެ އަޑުފަދައިންނެވެ. (މި ގޮތަށް ވަހީ ބާވައިލެވުމަކީ) ތިމަން ނަބިއްޔާއަށް އެންމެ ބުރަވެގެންވާ ގޮތެވެ. ދެން (އެ ޙާލަތު ނިމި) ތިމަން ނަބިއްޔާއާ ވަކިވެވަޑައިގަތުމުން އެ ވިދާޅުވެވުނު އެއްޗެއް ތިމަން ނަބިއްޔާއަށް ވާނީ އެނގިވަޑައިގެންފައެވެ. އަދި އަނެއްބައި ފަހަރު ތިމަން ނަބިއްޔާއަށް ފިރިހެނެއްގެ ސިފައިގައި މަލާއިކަތާ (ޖިބްރީލު)ވަޑައިގަން ތިމަން ނަބިއްޔާއާ ވާހަކަފުޅު ދައްކަވައެވެ. ދެން އެ ވިދާޅުވާ އެއްޗެއް އެނގިވަޑައިގަންނަވަމެވެ.“ ޢާއިޝާ رَضِيَ اللَّهُ عَنْهَا ދެންނެވިއެވެ: ހަމަކަށަވަރުން ނުހަނު ފިނި ދުވަހެއްގައި ނަބިއްޔާއަށް ވަހީ ބާވައިލެއްވުމަށް ފަހު، ނަބިއްޔާގެ ނިތްކުރިފުޅުން ދާފޮދު އޮހޮރެނިކޮށް ތިމަންކަމަނާ ދުށީމެވެ.,b2
صحيح البخاري,3,حَدَّثَنَا يَحْيَى بْنُ بُكَيْرٍ، قَالَ: حَدَّثَنَا اللَّيْثُ، عَنْ عُقَيْلٍ، عَنِ ابْنِ شِهَابٍ، عَنْ عُرْوَةَ بْنِ الزُّبَيْرِ، عَنْ عَائِشَةَ أُمِّ الْمُؤْمِنِينَ أَنَّهَا قَالَتْ: أَوَّلُ مَا بُدِئَ بِهِ رَسُولُ اللهِ ﷺ مِنَ الْوَحْيِ الرُّؤْيَا الصَّالِحَةُ فِي النَّوْمِ، فَكَانَ لَا يَرَى رُؤْيَا إِلَّا جَاءَتْ مِثْلَ فَلَقِ الصُّبْحِ، ثُمَّ حُبِّبَ إِلَيْهِ الْخَلَاءُ، وَكَانَ يَخْلُو بِغَارِ حِرَاءٍ، فَيَتَحَنَّثُ فِيهِ وَهُوَ التَّعَبُّدُ اللَّيَالِيَ ذَوَاتِ الْعَدَدِ قَبْلَ أَنْ يَنْزِعَ إِلَى أَهْلِهِ، وَيَتَزَوَّدُ لِذَلِكَ، ثُمَّ يَرْجِعُ إِلَى خَدِيجَةَ فَيَتَزَوَّدُ لِمِثْلِهَا، حَتَّى جَاءَهُ الْحَقُّ وَهُوَ فِي غَارِ حِرَاءٍ، فَجَاءَهُ الْمَلَكُ فَقَالَ: اقْرَأْ، قَالَ: مَا أَنَا بِقَارِئٍ. قَالَ: فَأَخَذَنِي فَغَطَّنِي حَتَّى بَلَغَ مِنِّي الْجَهْدُ، ثُمَّ أَرْسَلَنِي فَقَالَ: اقْرَأْ، قُلْتُ مَا أَنَا بِقَارِئٍ، فَأَخَذَنِي فَغَطَّنِي الثَّانِيَةَ حَتَّى بَلَغَ مِنِّي الْجَهْدُ، ثُمَّ أَرْسَلَنِي فَقَالَ: اقْرَأْ، فَقُلْتُ مَا أَنَا بِقَارِئٍ، فَأَخَذَنِي فَغَطَّنِي الثَّالِثَةَ، ثُمَّ أَرْسَلَنِي فَقَالَ: { اقْرَأْ بِاسْمِ رَبِّكَ الَّذِي خَلَقَ * خَلَقَ الإِنْسَانَ مِنْ عَلَقٍ * اقْرَأْ وَرَبُّكَ الأَكْرَمُ } فَرَجَعَ بِهَا رَسُولُ اللهِ ﷺ يَرْجُفُ فُؤَادُهُ، فَدَخَلَ عَلَى خَدِيجَةَ بِنْتِ خُوَيْلِدٍ رَضِيَ اللهُ عَنْهَا فَقَالَ: زَمِّلُونِي زَمِّلُونِي فَزَمَّلُوهُ حَتَّى ذَهَبَ عَنْهُ الرَّوْعُ، فَقَالَ لِخَدِيجَةَ وَأَخْبَرَهَا الْخَبَرَ: لَقَدْ خَشِيتُ عَلَى نَفْسِي فَقَالَتْ خَدِيجَةُ: كَلَّا وَاللهِ مَا يُخْزِيكَ اللهُ أَبَدًا، إِنَّكَ لَتَصِلُ الرَّحِمَ، وَتَحْمِلُ الْكَلَّ، وَتَكْسِبُ الْمَعْدُومَ، وَتَقْرِي الضَّيْفَ، وَتُعِينُ عَلَى نَوَائِبِ الْحَقِّ. فَانْطَلَقَتْ بِهِ خَدِيجَةُ حَتَّى أَتَتْ بِهِ وَرَقَةَ بْنَ نَوْفَلِ بْنِ أَسَدِ بْنِ عَبْدِ الْعُزَّى، ابْنَ عَمِّ خَدِيجَةَ، وَكَانَ امْرَأً تَنَصَّرَ فِي الْجَاهِلِيَّةِ، وَكَانَ يَكْتُبُ الْكِتَابَ الْعِبْرَانِيَّ، فَيَكْتُبُ مِنَ الْإِنْجِيلِ بِالْعِبْرَانِيَّةِ مَا شَاءَ اللهُ أَنْ يَكْتُبَ، وَكَانَ شَيْخًا كَبِيرًا قَدْ عَمِيَ، فَقَالَتْ لَهُ خَدِيجَةُ: يَا ابْنَ عَمِّ، اسْمَعْ مِنَ ابْنِ أَخِيكَ. فَقَالَ لَهُ وَرَقَةُ: يَا ابْنَ أَخِي مَاذَا تَرَى؟ فَأَخْبَرَهُ رَسُولُ اللهِ ﷺ خَبَرَ مَا رَأَى، فَقَالَ لَهُ وَرَقَةُ: هَذَا النَّامُوسُ الَّذِي نَزَّلَ اللهُ عَلَى مُوسَى، يَا لَيْتَنِي فِيهَا جَذَعًا، لَيْتَنِي أَكُونُ حَيًّا إِذْ يُخْرِجُكَ قَوْمُكَ، فَقَالَ رَسُولُ اللهِ ﷺ: أَوَمُخْرِجِيَّ هُمْ؟! قَالَ: نَعَمْ. لَمْ يَأْتِ رَجُلٌ قَطُّ بِمِثْلِ مَا جِئْتَ بِهِ إِلَّا عُودِيَ، وَإِنْ يُدْرِكْنِي يَوْمُكَ أَنْصُرْكَ نَصْرًا مُؤَزَّرًا. ثُمَّ لَمْ يَنْشَبْ وَرَقَةُ أَنْ تُوُفِّيَ، وَفَتَرَ الْوَحْيُ.,އުއްމުލް މުއުމިނީން ޢާއިޝާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ އަށް އެންމެ ފުރަތަމަ ވަހީ ބާވައިލެވެން ފެއްޓުނީ، އަވަހާރަފުޅުލައްޕަވަނިކޮށް ފެނިވަޑައިގަންނަވާ ހެޔޮ ހުވަފެންފުޅުތަކުންނެވެ. ނަބިއްޔާއަށް ހުވަފެންފުޅެއް ފެނިވަޑައިގަންނަވާ ނަމަ، އެކަން ހެނދުނުގެ އަލިކަން ފަދައިން (ޙަގީގަތަށްވެ) ނައިސް ނުދެއެވެ. އެއަށްފަހު ނަބިއްޔާ އެކަހެރިވެ އިންނެވުމަށް ލޯބި ޖެއްސެވުނެވެ. އަދި ޙިރާ ފަރުބަދައިގެ ހޮހަޅައިގައި އެކަހެރިވެ، އެތަކެއް ރޭތަކެއް ވާންދެން އެ ތަނުގައި އަޅުކަން ކުރައްވަން ހުންނެވިއެވެ. އެއަށްފަހު އަހުލުވެރިން ގާތަށް ވަޑައިގެން ދަތުރުގެ ކޮއްތު ތައްޔާރު ކުރައްވައި އަނބުރާ އެ ތަނަށްވަޑައިގަންނަވައެވެ. ހަމަ އެފަދައިން އަނެއްކާ ޚަދީޖާގެ ގާތަށް ވަޑައިގެން، ދަތުރުގެ ކޮއްތު ތައްޔާރު ކުރައްވައި އަނބުރާ އެ ތަނަށްވަޑައިގަންނަވައެވެ. އެހެން ގޮސް، ޙިރާ ފަރުބަދައިގެ ހޮހަޅައިގައި ހުންނަވަނިކޮށް އެކަލޭގެފާނަށް ޙައްގުތެދު އަތުވެއްޖެއެވެ. ދެން މަލާއިކަތާ (ޖިބްރީލު) ވަޑައިގެން ދެންނެވިއެވެ: ކިޔަވައި ވިދާޅުވާށެވެ. ނަބިއްޔާ ދެންނެވިއެވެ: ”ތިމަންކަލޭގެފާނީ ކިޔަވައި ވިދާޅުވަން ދެނެވަޑައިގަންނަވާ ބޭކަލެއް ނޫނެވެ.“ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ދެން އެ މަލާއިކަތާ ތިމަން ނަބިއްޔާ ހާސްފުޅުވަންދެން (ހަށިކޮޅުގައި) ހިއްޕަވައި ފިއްތަވައިލެއްވިއެވެ. އެއަށްފަހު ދޫކޮށްލަވާފައި ދެންނެވިއެވެ: ކިޔަވައި ވިދާޅުވާށެވެ. ތިމަން ނަބިއްޔާ ދެންނެވީމެވެ: ތިމަންކަލޭގެފާނީ ކިޔަވައި ވިދާޅުވަން ދެނެވަޑައިގަންނަވާ ބޭކަލެއް ނޫނެވެ. ދެން ދެވަނަ ފަހަރަށް ތިމަން ނަބިއްޔާ ހާސްފުޅުވަންދެން (ހަށިކޮޅުގައި) ހިއްޕަވައި ފިއްތަވައިލެއްވިއެވެ. އެއަށްފަހު ދޫކޮށްލަވާފައި ދެންނެވިއެވެ: ކިޔަވައި ވިދާޅުވާށެވެ. ތިމަން ނަބިއްޔާ ދެންނެވީމެވެ: ތިމަންކަލޭގެފާނީ ކިޔަވައި ވިދާޅުވަން ދެނެވަޑައިގަންނަވާ ބޭކަލެއް ނޫނެވެ. ދެން ތިންވަނަ ފަހަރަށް ތިމަން ނަބިއްޔާ (ހަށިކޮޅުގައި) ހިއްޕަވައި ފިއްތަވައިލެއްވިއެވެ. އެއަށްފަހު ދޫކޮށްލަވާފައި ދެންނެވިއެވެ:“ ❞އިބަ ނަބިއްޔާގެ ރައްބުގެ އިސްމުފުޅުން އިބަ ނަބިއްޔާ ކިޔަވައި ވިދާޅުވާށެވެ. އެ އިލާހީ (އެންމެހައި ތަކެތި) އުފެއްދެވި އިލާހެވެ. އެ އިލާހު އިންސާނާ އުފެއްދެވީ ގަނޑު ލޭކޮޅަކުންނެވެ. އިބަ ނަބިއްޔާ ކިޔަވައި ވިދާޅުވާށެވެ. އަދި އިބަ ނަބިއްޔާގެ ރައްބަކީ، އެންމެ ދީލަތިވަންތަ އިލާހެވެ.❝ ދެން ރަސޫލު ﷲ ﷺ މޭފުޅު ތުރުތުރު އަޅުއްވާ ހާލު، އެ އާޔަތްތަކާއެކު އެނބުރި ޚަދީޖާ ބިންތި ޚުވައިލިދު رَضِيَ اللَّهُ عَنْهَا ގެ ގާތަށް ވަދެވަޑައިގެން ދެންނެވިއެވެ: ”ތިމަން ކަލޭގެފާނުގެ ހަށިކޮޅުގައި ރަޖާ ތުރުކުރައްވައި ދެއްވާށެވެ. ތިމަން ކަލޭގެފާނުގެ ހަށިކޮޅުގައި ރަޖާ ތުރުކުރައްވައި ދެއްވާށެވެ.“ ދެން ނަބިއްޔާގެ ކިބައިން ބިރުފުޅު ފިލައްޖައުމަށް ދާންދެން ހަށިކޮޅުގައި ރަޖާ ތުރުކުރެއްވިއެވެ. އަދި ޚަދީޖާއަށް ކަން ހިނގި ގޮތުގެ ޚަބަރު ދެއްވިއެވެ. އަދި ދެންނެވިއެވެ: ”ހަމަކަށަވަރުން ތިމަން ކަލޭގެފާނުގެ ފުރާނަފުޅަށް ނުރައްކާ ވެދާނެކަމަށް ބިރުފުޅުގަތީމެވެ.“ ޚަދީޖާ ދެންނެވިއެވެ: ހަމަހިލާ އެހެނެންނަކުން ނުވާނެވެ. ﷲ ގަންދީ ބުނަމެވެ. ދުވަހަކު ވެސް ﷲ ކަލޭގެފާނު ގެއްލެނި ނުކުރައްވާނެއެވެ. ހަމަކަށަވަރުން ކަލޭގެފާނު ރަޙިމުގެ ގުޅުން ދަމަހައްޓަވައެވެ. އަދި ނިކަމެތިންގެ ބުރަ އުފުއްލަވައެވެ. އަދި ނުލިބޭ މީހުންނަށް އެހީތެރިކަން ފޯރުވައި ދެއްވައެވެ. އަދި މެހެމާނުންނަށް ކަމޭހިއްތަވައެވެ. އަދި (މީސްތަކުންގެ) ޙައްގުތަކުގައި އެހީތެރިވެލައްވައެވެ. ދެން ޚަދީޖާ، ނަބިއްޔާއައިގެން އެ ކަމަނާގެ ބޮޑުބޭބެގެ ދަރި ވަރަގާ ބިން ނައުފަލު ބިން އަސަދު ބިން ޢަބްދުލް ޢުއްޒާގެ ގާތަށް ވަޑައިގަތެވެ. އެއީ ޖާހިލިއްޔަ ޒަމާނުގައި ނަޞާރަ ދީނަށް ވަތް މީހެކެވެ. އަދި ޢިބްރާނީ (ޔަހޫދީ) ބަހުން ލިޔެއުޅުނެވެ. އެ ގޮތުން ﷲ އިރާދަ ކުރެއްވި މިންވަރަކަށް ޢިބްރާނީ ބަހުން އިންޖީލު ލިޔެ އުޅުނެވެ. އަދި އެއީ މުސްކުޅި، ލޯ އަނދިރިވެފައިވާ މީހެކެވެ. ޚަދީޖާ އޭނާއަށް ދެންނެވިއެވެ: އޭ ތިމަންކަމަނާގެ ބޮޑުބޭބެގެ ދަރިއާއެވެ. ތިބާގެ ބޭބެގެ ދަރިކަލުންގެ ވާހަކަފުޅު އަޑުއަހާށެވެ. ވަރަގާ ނަބިއްޔާއަށް ދެންނެވިއެވެ: އޭ ތިމަންނަގެ ބޭބެގެ ދަރިކަލުންނޭވެ. ކަލޭގެފާނަށް ފެނިވަޑައިގަތީ ކޮންކަމެއްތޯއެވެ؟ ދެން ރަސޫލު ﷲ ﷺ އަށް ފެނިވަޑައިގަތް ކަންތަކުގެ ޚަބަރު ވަރަގާއަށް ދެއްވިއެވެ. ވަރަގާ ދެންނެވިއެވެ: ތިޔައީ މޫސާގެފާނަށް ފޮނުއްވެވި ނާމޫސް (މަލާއިކަތާ ޖިބްރީލު) އެވެ. ތިމަންނަ ޒުވާން މީހަކަށް ވެހުރެ، ކަލޭގެފާނުގެ ގައުމުގެ މީހުން، ކަލޭގެފާނު ނެރެލައްވައި ހިނދު ތިމަން ދިރި ހުންނާނެ ނަމަ ކިހާ ރަނގަޅުހެއްޔެވެ. ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އެބައިމީހުން ތިމަން ކަލޭގެފާނު ނެރެލައްވާނެތޯއެވެ؟“ ވަރަގާ ދެންނެވިއެވެ: އާއެކެވެ. އެ މީހަކަށް ބަޔަކު އަދާވާތްތެރިނުވެ، ތިޔަ ގެންނެވި ފަދަ ކަމެއް އެއްވެސް މީހަކު ދުވަހަކުވެސް ގެނެސްފައެއް ނެތެވެ. އަދި ކަލޭގެފާނުގެ އެ ދުވަސްވަރު ތިމަންނައާ ދިމާވާ ނަމަ، ކަލޭގެފާނަށް ގަދަވެގެންވާ ނަޞްރަކުން ނަޞްރު ދޭނެކަން ކަށަވަރެވެ. އެއަށްފަހު މާ ގިނަ ދުވަސްތަކެއް ނުވަނީސް ވަރަގާ ނިޔާވެއްޖެއެވެ. އަދި (މުއްދަތަކަށް) ވަހީ ބާވައިލެއްވުން މެދުކެނޑިގެން ދިޔައެވެ.,b3
صحيح البخاري,3,"أَوَّلُ مَا بُدِئَ بِهِ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مِنْ الْوَحْيِ الرُّؤْيَا الصَّادِقَةُ فِي النَّوْمِ فَكَانَ لَا يَرَى رُؤْيَا إِلَّا جَاءَتْ مِثْلَ فَلَقِ الصُّبْحِ""","""ނަބީބޭކަލުންނަށް ފެނިވަޑައިގަންނަވާ ހުވަފެންފުޅުތަކަކީ ވަހީއެވެ.""",
صحيح البخاري,4,قَالَ ابْنُ شِهَابٍ: وَأَخْبَرَنِي أَبُو سَلَمَةَ بْنُ عَبْدِ الرَّحْمَنِ: أَنَّ جَابِرَ بْنَ عَبْدِ اللهِ الْأَنْصَارِيَّ قَالَ، وَهُوَ يُحَدِّثُ عَنْ فَتْرَةِ الْوَحْيِ، فَقَالَ فِي حَدِيثِهِ: بَيْنَا أَنَا أَمْشِي إِذْ سَمِعْتُ صَوْتًا مِنَ السَّمَاءِ فَرَفَعْتُ بَصَرِي، فَإِذَا الْمَلَكُ الَّذِي جَاءَنِي بِحِرَاءٍ جَالِسٌ عَلَى كُرْسِيٍّ بَيْنَ السَّمَاءِ وَالْأَرْضِ، فَرُعِبْتُ مِنْهُ، فَرَجَعْتُ فَقُلْتُ: زَمِّلُونِي، فَأَنْزَلَ اللهُ تَعَالَى: { يَا أَيُّهَا الْمُدَّثِّرُ * قُمْ فَأَنْذِرْ } إِلَى قَوْلِهِ { وَالرُّجْزَ فَاهْجُرْ } فَحَمِيَ الْوَحْيُ وَتَتَابَعَ. تَابَعَهُ عَبْدُ اللهِ بْنُ يُوسُفَ وَأَبُو صَالِحٍ، وَتَابَعَهُ هِلَالُ بْنُ رَدَّادٍ عَنِ الزُّهْرِيِّ. وَقَالَ يُونُسُ وَمَعْمَرٌ: بَوَادِرُهُ.,ވަހީ ބާވައިލެއްވުން (މެދުކެނޑުނު) މުއްދަތުގެ ވާހަކަ ދައްކަވަމުން، ޖާބިރު ބިން ޢަބްދު ﷲ އަލްއަންޞާރީ ރިވާ ކުރެއްވިއެވެ: (ނަބިއްޔާ ޙާދީޘް ކުރެއްވިއެވެ:) ”ތިމަން ނަބިއްޔާ ހިނގައިވަޑައިގަންނަވަމުން ދަނިކޮށް، އުޑުން އަޑެއް އިވިވަޑައިގަތީމެވެ. ފަހެ ތިމަން ނަބިއްޔާ އިސްއުފުއްލަވާފައި ބަލައިލެއްވުމުން، ޙިރާ ފަރުބަދައިގެ ހޮހަޅާގައި ތިމަން ނަބިއްޔާގެ އަރިހަށް އަތުވި މަލާއިކަތާ ދެކެވެޑައިގަތީމެވެ. އުޑާއި ބިމާ ދެމެދުގައިވާ ގޮނޑިކޮޅެއްގައި އެ މަލާއިކަތާ އިށީނދެ އިންނެވިއެވެ. ފަހެ އެ މަލާއިކަތާގެ ކިބައިން ތިމަން ނަބިއްޔާ ބިރުފުޅު ގަންނަވައިގެން، އެނބުރި (ޚަދީޖާގެ ގާތަށް) ވަޑައިގެން ދެންނެވީމެވެ: ތިމަން ކަލޭގެފާނުގެ ހަށިކޮޅުގައި ރަޖާ ތުރުކުރައްވައި ދެއްވާށެވެ. ތިމަން ކަލޭގެފާނުގެ ހަށިކޮޅުގައި ރަޖާ ތުރުކުރައްވައި ދެއްވާށެވެ.“ ދެން ﷲ ތަޢާލާ ވަހީ ބާވައިލެއްވިއެވެ: ❞އޭ ގައިކޮޅުގައި ފޭރާން އޮޅުއްވައިގެން އޮންނެވި ކަލޭގެފާނެވެ. ތެދުވެވަޑައިގެން އިންޒާރު ދެއްވާށެވެ. އަދި ކަލޭގެފާނުގެ ރައްބަށް ތަކްބީރު ވިދާޅުވާށެވެ. އަދި ކަލޭގެފާނުގެ ހެދުންކޮޅު ތާހިރު ކުރައްވާށެވެ. އަދި (ބުދަށް އަޅުކަން ކުރުމާ) ދުރުވެ ވަޑައިގަންނަވާށެވެ.❝ އެއަށްފަހު ވަރަށް ގިނަގިނައިން ވަހީ ބާވައިލެއްވިގެން ދިޔައެވެ.,b4
